ch.epfl.scala	zinc-ivy-integration_2.11	1.0.3+30-660ed3cb	-	7874c8addabba00f7dcd17538d8afb9dbf816892
org.jboss.byteman	byteman	3.0.20	-	42b106aea45403f3ebe7ee4ec30949f9d6f27f2e
org.jboss.byteman	byteman	3.0.21	-	855531dbb267f0672cc6655ff3e1e469605e5b34
org.jboss.byteman	byteman	3.0.22	-	85ac0e1c00f9e45e97a962956c2d638d688c19b3
org.jboss.byteman	byteman	3.0.3	-	1a28ec0fcefaaab11bea08959c73348ce2729cba
org.jboss.byteman	byteman	3.0.4	-	ad47fc2b6a16453925cfc17cd3bf0fa9f7e56efa
org.jboss.byteman	byteman	3.0.5	-	d3889659bbbeb0d272e06c5bc5241fa2195cc93c
org.jboss.byteman	byteman	3.0.6	-	d7768ac9f26b678f6683a88cf962b53a6046fab6
org.jboss.byteman	byteman	3.0.7	-	be77526b4d7f670ac60f960cf7fcf81f2d41802b
org.jboss.byteman	byteman	3.0.8	-	8ae01e0825a28e3ca52cf996a240a917c90bffd2
org.jboss.byteman	byteman	3.0.9	-	4befd452c8b7f2a7dfaa17a13f61d260bcdcefca
org.jboss.byteman	byteman	4.0.0	-	bb0b9956902892ee8d3937a450962aaf61d7c408
org.jboss.byteman	byteman	4.0.0-ALPHA	-	a3333a9f67de40315fee5aae7c26caed13fc6b5e
org.jboss.byteman	byteman	4.0.0-BETA0	-	0368c2b832bc1930443eb3f8a198fd203f011d29
org.jboss.byteman	byteman	4.0.0-BETA1	-	0d50fdbe72fac66cb7ad5a3b1383e9475174a079
org.jboss.byteman	byteman	4.0.0-BETA2	-	5dfbb8182fea55e56b741f8b395a60dedd36aede
org.jboss.byteman	byteman	4.0.0-BETA3	-	4789710fdc6a8a0ab0dd6f9f437125130ab75bef
org.jboss.byteman	byteman	4.0.0-BETA4	-	532ccaa52eda811a4224b97fb9292127ac0de224
org.jboss.byteman	byteman	4.0.0-BETA5	-	d50063b24c3cf07352791c007cb72021b587d38f
org.jboss.byteman	byteman	4.0.1	-	b29852968f01b17e65fd15b0455d7317ff007cf1
org.jboss.byteman	byteman	4.0.10	-	5072dc2876c41eed4a779f8f863ada3a05556c0b
org.jboss.byteman	byteman	4.0.11	-	0e543eaef11dc47fe27e8b7ae4e52239a54a87fd
org.jboss.byteman	byteman	4.0.12	-	d59953e2cf849304b40036e84da171dcf865c220
org.jboss.byteman	byteman	4.0.13	-	f4e8cf71e790aba8b18a0b7f689e38773e1f9bea
org.jboss.byteman	byteman	4.0.14	-	0f801bf83e09096a80cd1488beb7f79c9b34f5c0
org.jboss.byteman	byteman	4.0.15	-	ba5a2e391ac50aca2c295faddf919bae6dac7e00
org.jboss.byteman	byteman	4.0.16	-	bad9c86beaa6f0b565624cbafd1d2509867cd1f5
org.jboss.byteman	byteman	4.0.17	-	062cad38ae95b4abc29c696e0ec5e8bcaec506ab
org.jboss.byteman	byteman	4.0.18	-	f8f5e4e37694bb5e4f6d3546e37f5bd2052dc5dd
org.jboss.byteman	byteman	4.0.19	-	5eedf662f4411477ddf1c4ebd763e1e928607a07
org.jboss.byteman	byteman	4.0.2	-	6c9c02e40c2f133e8fe69c580e47f99421b2fd75
org.jboss.byteman	byteman	4.0.20	-	c71cd2fec69177fa105033ffe5bec94e4ffd9407
org.jboss.byteman	byteman	4.0.21	-	28d04176a3de928cc75181ad61cc659968ca1b28
org.jboss.byteman	byteman	4.0.22	-	6e168134e95bf16295255259516e9793d393d4f9
org.jboss.byteman	byteman	4.0.23	-	66ceb1c224e1cef827985663598d10b517009435
org.jboss.byteman	byteman	4.0.24	-	41c7aa260e6a1353a8ca3f1e4801dd2cbb1cb915
org.jboss.byteman	byteman	4.0.25	-	af1d7c26b2add74350775ab892087c4f20a5f4cc
org.jboss.byteman	byteman	4.0.3	-	525275b5efdcf5322a50ce26e6597971053d1e50
org.jboss.byteman	byteman	4.0.4	-	8c8b525472f4ddfa8540a015d848b811f86835ec
org.jboss.byteman	byteman	4.0.5	-	7ed0c7657dd90e7556a6463dc2f2270ee4d2246d
org.jboss.byteman	byteman	4.0.6	-	c35ecf874944da6d7df706ff91fa6e8a2b560c54
org.jboss.byteman	byteman	4.0.7	-	0eb34faa68067fa7f7b8f1ae9ddb92fd486f2da7
org.jboss.byteman	byteman	4.0.8	-	5f60f308c28abb8c252d6dfbeb2943ab58b9cb99
org.jboss.byteman	byteman	4.0.9	-	6c7c198f29f8fcc880bf34881cc53243a85eb652
org.mvnpm	node-notifier	10.0.1	-	891971aa59e47a57e7651a755add2a6f1559f2ac
org.mvnpm	node-notifier	8.0.2	-	4cda4644747da7cb133decdcafcee0988728bf68
org.mvnpm	node-notifier	9.0.1	-	9df0abce2126b15dff6707df5de32b9d073debfd
org.nakedobjects.skins	classic-skin	1.0	-	c6c735cc5b4c01e164df5b30a99410ff287818d2
org.opendaylight.yangtools.model	ietf-ted	2013.07.12.0	-	747fff5899157129d2c28c47c2af9601f6598aa1
org.opendaylight.yangtools.model	ietf-ted	2013.07.12.1	-	cbadd212c3f28ec75f6bb3f6bdb9023a3adc748a
org.opendaylight.yangtools.model	ietf-ted	2013.10.21.0	-	538bdac2c0e88a716cea8fc5e2d42080fdb952de
org.opendaylight.yangtools.model	ietf-ted	2013.10.21.1	-	ba2aba22cb5dac9abfab0a771fdf9f647bb7c648
org.opendaylight.yangtools.model	ietf-ted	2013.10.21.2-Helium	-	8aa89df0a04ebd0d43f536d2211331e0628b6d34
org.opendaylight.yangtools.model	ietf-ted	2013.10.21.2.1-Helium-SR1	-	d924ae725a072ae568d447ead7cc6e749b96bb39
org.opendaylight.yangtools.model	ietf-ted	2013.10.21.2.1-Helium-SR1.1	-	654b7d8fcb0a11eb83603d45b6548cc0961cd3ce
org.opendaylight.yangtools.model	ietf-ted	2013.10.21.2.2-Helium-SR2	-	00346500dbe468ee94292379f69c224104702d2d
org.opendaylight.yangtools.model	ietf-ted	2013.10.21.2.3-Helium-SR3	-	80e8418da6d51e124e92a8e1ff1eb9cb34ff5fe7
org.opendaylight.yangtools.model	ietf-ted	2013.10.21.2.4-Helium-SR4	-	9fcc9a5305346b9cd1cd66393a2d3b19ce0d6b28
org.opendaylight.yangtools.model	ietf-ted	2013.10.21.7-Lithium	-	d8c2891519a02268b6b9a50a402e468d930570fb
org.opendaylight.yangtools.model	ietf-ted	2013.10.21.7.1-Lithium-SR1	-	76714bef3ffdd8a9b0ebfd8893efafaf93698b4d
org.opendaylight.yangtools.model	ietf-ted	2013.10.21.7.2-Lithium-SR2	-	96ad8b59b211040ea671b972a69ceefd00872c57
org.opendaylight.yangtools.model	ietf-ted	2013.10.21.7.3-Lithium-SR3	-	69ac984dd68e1fe3b634533b189365601d5c864a
org.opendaylight.yangtools.model	ietf-ted	2013.10.21.7.4-Lithium-SR4	-	4a19cd10bf6d6cbe8eb57e351bf9a4fd6a396e3b
org.ow2.util	util-ant-tasks	1.0.21	-	848ca4c86ef9e6de025013226e808d2eeda3fc94
org.ow2.util	util-ant-tasks	1.0.22	-	aaf7b6553958001c135c60f5d945bc096fe78e53
org.ow2.util	util-ant-tasks	1.0.23	-	0075d01064a176527b7eb277f758b45ecf341a18
org.ow2.util	util-ant-tasks	1.0.24	-	64b213c056e3d81091409ffde551a49cc185cf96
org.ow2.util	util-ant-tasks	1.0.25	-	c85f1dc71c7908855ea1022f1e939a3238a71350
org.ow2.util	util-ant-tasks	1.0.26	-	a89749e34b8e02b85d21deb2d180676512ddfc3e
org.ow2.util	util-ant-tasks	1.0.27	-	f3a5d0a9a497077a726f9d5979c1dcc9a49c90d2
org.ow2.util	util-ant-tasks	1.0.28	-	76378882b3df7aab1f0c33cac74189e95ce4f198
org.ow2.util	util-ant-tasks	1.0.29	-	377688596f02866712269b02fd1ff23f845384af
org.ow2.util	util-ant-tasks	1.0.30	-	e4f8f10a1bcb48be1e6913232ef92cd61b8d3355
org.ow2.util	util-ant-tasks	1.0.31	-	324bd9ffbb5617c5931bbe1c957bfe3d6ba5ed45
org.ow2.util	util-ant-tasks	1.0.32	-	c64d91f571f4613d1a3a4a672b312e5987206c28
org.ow2.util	util-ant-tasks	1.0.33	-	9ec14d037aa2eec90880e2a05e5dd4d7300e5295
org.ow2.util	util-ant-tasks	1.0.34	-	d13db04c646d116f15bd53530ff9254a497de7ef
org.ow2.util	util-ant-tasks	1.0.35	-	36530337f3d0ba364278cc6e4da19eb290f9ec50
org.ow2.util	util-ant-tasks	1.0.36	-	516beecdd6fef2aa03b3e4e0f3a938bdb8bd9714
org.ow2.util	util-ant-tasks	1.0.37	-	75014f01be69f94dd846f0703f516fd6bc2d4e08
org.scala-native	test-interface_native0.5_2.12	0.5.0	-	a9ce74f678d46db140a855339fb45717fe59ebaa
org.scala-native	test-interface_native0.5_2.12	0.5.1	-	16fe1a70ab7e9e11c2a48ccf3b847dabf79062a4
org.scala-native	test-interface_native0.5_2.12	0.5.2	-	ce5660109b0b7260da78c734c0ae182a1cd0248e
org.scala-native	test-interface_native0.5_2.12	0.5.3	-	74b0ce1b8981fb5a9a38ec04fd48a502d6e596c2
org.scala-native	test-interface_native0.5_2.12	0.5.4	-	939c824c9e5d0fb2af85ade4a6f5f11e0f8c76c9
org.scala-native	test-interface_native0.5_2.12	0.5.5	-	742b745eaa84612ac9c7dd9d23e0727fbcab199b
org.scala-native	test-interface_native0.5_2.12	0.5.6	-	9db38fd50b8164294421169f13ada3788eadf689
org.scala-native	test-interface_native0.5_2.12	0.5.7	-	28025f6ad836492cc8a06268e9d69aa547d61c9e
org.sgine	sgine-input_2.9.2	0.1	-	219805ad95f3d17e86c9dc671c59935720a46cb6
org.sonatype.plugins	sisu-maven-bridge-maven-plugin	3.0	-	24aec93b0b51b1746635449b8f635dad76d0f33a
org.sonatype.plugins	sisu-maven-bridge-maven-plugin	3.1	-	cc88f669185d01474199e47aa76c97bf34f587ae
org.sonatype.plugins	sisu-maven-bridge-maven-plugin	3.1.1	-	d2ac8e641b6392d448227b480ad1fb12667845ce
org.sonatype.plugins	sisu-maven-bridge-maven-plugin	3.2.0	-	49777635510e0b1934944da57add7569cf0696e7
org.sonatype.plugins	sisu-maven-bridge-maven-plugin	3.3.0	-	b84029902436a74ef9145db11959a582f0d2c0bc
org.teiid	spring-data-excel	1.0.0	-	14e9e8a5e8b244b73197f8bf952e7651724e8a10
org.teiid	spring-data-excel	1.0.1	-	b8a18ad47264c19bedf72dd307ac23624ef767c3
org.teiid	spring-data-excel	1.0.2	-	3c36a9ddfefe8be37cfd1e746d1d25632155d214
org.teiid	spring-data-excel	1.0.3	-	d4aaa77ed55163f317a4c52ba3546c5117030c8d
org.teiid	spring-data-excel	1.1.0	-	eb65ab5ed0dc50896f24aeae2cde012f8ab4eb84
org.teiid	spring-data-excel	1.2.0	-	bb15f55870a63b626a2cd7859ce1ef920ebb6ff5
org.teiid	spring-data-excel	1.3.0	-	d1a6ab5698e13a8a30e6c34c739486524f7f92ff
org.teiid	spring-data-excel	1.3.1	-	184ddaed50a1474d78ac369b3fa5936a900f3961
org.teiid	spring-data-excel	1.4.0	-	a627112b275d3f5cc78c3c6d653a53b698299c13
org.teiid	spring-data-excel	1.5.0	-	23238c6b1881f3a8f72af0a966636d661726db91
org.teiid	spring-data-excel	1.5.1	-	e91c1b6ab11400972b826e5ad762704a0bbe267f
org.teiid	spring-data-excel	1.6.0	-	7043a75b2e44ba71da6186d3a4dfcd02c07878ea
org.teiid	spring-data-excel	1.7.1	-	76c3996a77528ec8b980108f5a59f1d120c79043
org.teiid	spring-data-excel	1.7.2	-	3fad1e8880928360ec5a0a8a80b6c247cb5b2941
org.ton	ton-kotlin-bitstring-iosx64	0.2.1	0.2.1-metadata	eec8313cc5bcda96fcc2b732cc4e20ed47369450
org.ton	ton-kotlin-bitstring-iosx64	0.2.10	0.2.10-metadata	688749aabf393664263249944a6418bc4ae5cffe
org.ton	ton-kotlin-bitstring-iosx64	0.2.12	0.2.12-metadata	0fc54fbe9f3bd1a6c23fca6d7ccf79025605ebc2
org.ton	ton-kotlin-bitstring-iosx64	0.2.13	0.2.13-metadata	50d5fb44f7f6888913ae352ddb868dfbceeb0f47
org.ton	ton-kotlin-bitstring-iosx64	0.2.14	0.2.14-metadata	294af0900882b9f6388a171453141d4f7790a43a
org.ton	ton-kotlin-bitstring-iosx64	0.2.15	0.2.15-metadata	bd62f4592895421a72bdf0a43182624db6de5f10
org.ton	ton-kotlin-bitstring-iosx64	0.2.16	0.2.16-metadata	2324676d8440c417e31bed089a45be83bcfb0455
org.ton	ton-kotlin-bitstring-iosx64	0.2.18	0.2.18-metadata	764fa7a104b378c70a5c25948c5578fbb8d6792b
org.ton	ton-kotlin-bitstring-iosx64	0.2.2	0.2.2-metadata	7e8f28a0c10b4efdf2d95cbf0de0742cc641d86b
org.ton	ton-kotlin-bitstring-iosx64	0.2.4	0.2.4-metadata	4fc44c9d4de04139abfe7092fa308ced81551208
org.ton	ton-kotlin-bitstring-iosx64	0.2.6	0.2.6-metadata	a82cde116924f430ed467eb162d4ee735c5d5d83
org.ton	ton-kotlin-bitstring-iosx64	0.2.7	0.2.7-metadata	a583f96f3baee2868100b8cda0dd1334324f8953
org.ton	ton-kotlin-bitstring-iosx64	0.2.8	0.2.8-metadata	42f9920b32633b1ad0065b551dd4f1fc1f2d0f46
org.ton	ton-kotlin-bitstring-iosx64	0.2.9	0.2.9-metadata	fafb5521ea7add5c9a279172bfb45b695c28ae88
org.ton	ton-kotlin-bitstring-iosx64	0.3.0	0.3.0-metadata	8221708f3b8e768bb20fe6f56d07ba453d57fd52
org.ton	ton-kotlin-bitstring-iosx64	0.3.1	0.3.1-metadata	31ab08ebb628b66abd818aa667fa222614993237
org.typelevel	mouse_2.13.0-RC1	0.21	-	e43ce7aca3e11ad9b5356139340d600872152b15
org.webjars.npm	apache-arrow	6.0.0	-	26be4498497fe47e18ee9c53803a257b767a1735
org.webjars.npm	please-upgrade-node	3.1.1	-	dbd9010cc2daee8d557df1e6599f6765ae9d20dd
org.webjars.npm	please-upgrade-node	3.2.0	-	4226724b6a224cfef0b898fec379ec93718a21a7
org.zalando.stups	teams-service-api	0.0.2	-	0f71ce368fa9db4e588719208ab9337163b53f55
pl.touk	flink-scala-2-13_2.13	1.0.0	-	8d580b6d68de25e0dfaaaa1a989b9754c02d32a3
pl.touk	flink-scala-2-13_2.13	1.0.0	1.0.0-assembly	78df61a97f49ec26cf2b697cb960717f703dfa9c
pl.touk	flink-scala-2-13_2.13	1.1.0	-	c95b1f53f38b1a590c5a5a7abe0a7cb2b964e7d4
pl.touk	flink-scala-2-13_2.13	1.1.0	1.1.0-assembly	c1a1098b3b719275676603daf1673d73af909d18
pl.touk	flink-scala-2-13_2.13	1.1.1	-	533bf00470f129e04661cc7be3f1127e145d4475
pl.touk	flink-scala-2-13_2.13	1.1.1	1.1.1-assembly	4259003efcf990c2d8c437be63154fb3196798c7
pl.touk	flink-scala-2-13_2.13	1.1.2	-	5887375e9cbb2f733e29e168ab35009d937c7b23
pl.touk	flink-scala-2-13_2.13	1.1.2	1.1.2-assembly	5f06f9895f29360a7e954d9728f7a8067c574c76
tz.co.asoft	cinematic-live-kollections-watchosarm64	3.0.15	3.0.15-metadata	f29892efd90be74e4a1292dda6b554b842895151
us.careydevelopment.util	analytics	1.1.0-RELEASE	-	f63675ecd29ed13b55399bb27d5ffca9531c2688
us.careydevelopment.util	analytics	1.2.0-RELEASE	-	d17c4aaa2fd0f7add5dfbbcf22be06d2d50f88ad
us.careydevelopment.util	analytics	1.3.0-RELEASE	-	64a3650fb8576095d145abe4bac016ecd8165451
us.careydevelopment.util	analytics	1.4.0-RELEASE	-	8c5a03304d641175f6b0da52de657621b31178c4
us.careydevelopment.util	analytics	1.5.0-RELEASE	-	fbb1806ba54664d40b3c749b20794d5df288f46a
us.careydevelopment.util	analytics	1.6.0-RELEASE	-	dfdda2629ee264e657adc901c572f3432444c83d
us.careydevelopment.util	analytics	1.7.0-RELEASE	-	7c883b81f8409b2ca573320887963e42e070b29b
website.dachuan.migration	migration-core	1.0.2	-	0d39712f6017b539fa10bbd2219455a3cb69c90d
website.dachuan.migration	migration-core	1.0.3	-	52f1e92931215b244ee30b4da570175ecc4e9627
website.dachuan.migration	migration-core	1.0.3.1	-	8aab2bfee042dd3b97667ae7900684e0286a0c71
website.dachuan.migration	migration-core	1.0.3.2	-	067b1f737d6721da54a149de81fe443ab234f358
website.dachuan.migration	migration-core	1.0.3.3	-	68f1d1c41c76287c9757bc6d2879c387e6c39ad3
website.dachuan.migration	migration-core	1.0.3.4	-	bbe1424415f38b18dc31114dd834c945b6dd56cc
website.dachuan.migration	migration-core	1.0.3.5	-	d335c43a2033e84b68f392dc7e51c89fbb906691
website.dachuan.migration	migration-core	1.0.3.6	-	b6ed43b79b01e8f022ff5b4423e882287fd64c87
website.dachuan.migration	migration-core	1.0.3.7	-	60bc587794fc7859ef23555d46e9ccabdd57fa17
